Sample_no,RSN,fc_(MPa),fy_(MPa),Ab_(m2),Ac_(m2),Lx_(m),Ly_(m),Lz_(m),Nx,Ny,Nz,Ap_(m2),AR,Kfc,ρ,Tm_(sec),PGA_(g),PGV_(cm/sec),PGV/PGA_(sec),A_RMS_(g),V_RMS_(cm/sec),IA,CAV_(cm/sec),Tpred_(sec),Dsig_(sec),Sa(T1)_(g),T1_(s),T2_(s),T3_(s),Final_T1 (s),Final_T2 (s),Final_T3 (s),max_base_shear_kN,MIDR_1st_floor,MIDR_2nd_floor,MIDR_3rd_floor,MIDR_4th_floor,MIDR,Max_Park_Ang_DI_storey,Park_Ang_DI
2,5259,20,500,0.08165,0.1024,3,3,2.9,4,2,2,72,2,1.44,0.0201258,1.2169,0.34798,63.2058,0.18516,0.03675,8.6995,6.2423,4333.44688,1.26,47.14,0.6449,0.2622,0.25202,0.22885,0.37218,0.30204,0.28803,616.078,0.372,0.322,0,0,0.372,0,0
2,5470,20,500,0.08165,0.1024,3,3,2.9,4,2,2,72,2,1.44,0.0201258,0.8953,0.43745,80.26981,0.18705,0.04725,10.14236,8.39287,5262.83169,0.96,55.01,0.86009,0.2622,0.25202,0.22885,0.39876,0.31866,0.29641,756.639,0.507,0.467,0,0,0.507,0,0
2,5665,20,500,0.08165,0.1024,3,3,2.9,4,2,2,72,2,1.44,0.0201258,1.4795,0.40191,95.69703,0.24272,0.04227,15.28482,8.26049,5424.87591,0.82,55.1,0.87816,0.2622,0.25202,0.22885,0.39501,0.31642,0.29541,753.661,0.492,0.414,0,0,0.492,0,0
2,5676,20,500,0.08165,0.1024,3,3,2.9,4,2,2,72,2,1.44,0.0201258,1.0868,0.36297,64.30775,0.1806,0.03359,6.70954,3.42428,2456.76874,1.26,20.96,0.67235,0.2622,0.25202,0.22885,0.34895,0.2869,0.27987,542.821,0.308,0.259,0,0,0.308,0,0
2,5814,20,500,0.08165,0.1024,3,3,2.9,4,2,2,72,2,1.44,0.0201258,1.1555,0.43933,77.31974,0.1794,0.05299,17.36752,5.19233,3469.22218,0.44,46.93,0.89696,0.2622,0.25202,0.22885,0.39516,0.31625,0.29497,759.503,0.504,0.444,0,0,0.504,0,0
3,139,20,500,0.08165,0.1024,3,3,2.9,5,2,2,90,2.5,1.44,0.0201258,0.3915,0.39736,32.69242,0.08387,0.09111,9.84802,2.68383,1295.37568,0.14,11,0.85821,0.26696,0.25424,0.23542,0.39814,0.33025,0.29982,943.777,0.531,0.471,0,0,0.531,0,0
3,334,20,500,0.08165,0.1024,3,3,2.9,5,2,2,90,2.5,1.44,0.0201258,1.3218,0.28209,71.28891,0.25761,0.08705,20.24969,7.00411,3657.26208,2.02,30.77,0.52491,0.26696,0.25424,0.23542,0.37736,0.31487,0.29021,693.273,0.342,0.304,0,0,0.342,0,0
3,410,20,500,0.08165,0.1024,3,3,2.9,5,2,2,90,2.5,1.44,0.0201258,0.4265,0.42675,27.78368,0.06637,0.0618,5.40371,1.26995,734.36209,0.12,6.255,0.91291,0.26696,0.25424,0.23542,0.40034,0.33069,0.29802,865.42,0.464,0.402,0,0,0.464,0,0
3,496,20,500,0.08165,0.1024,3,3,2.9,5,2,2,90,2.5,1.44,0.0201258,0.5113,0.54052,34.53304,0.06513,0.09349,8.53915,1.34355,635.35772,0.04,5.5425,0.89837,0.26696,0.25424,0.23542,0.38831,0.32319,0.29562,871.686,0.466,0.395,0,0,0.466,0,0
3,949,20,500,0.08165,0.1024,3,3,2.9,5,2,2,90,2.5,1.44,0.0201258,0.6317,0.49082,53.90067,0.11195,0.07601,10.13285,3.55958,1740.81558,0.52,13.78,0.82278,0.26696,0.25424,0.23542,0.41259,0.33878,0.30243,999.617,0.571,0.491,0,0,0.571,0,0
3,960,20,500,0.08165,0.1024,3,3,2.9,5,2,2,90,2.5,1.44,0.0201258,0.6213,0.40079,35.57329,0.09048,0.08888,10.69833,2.43195,1118.51994,0.42,7.97,0.89032,0.26696,0.25424,0.23542,0.42177,0.34553,0.30815,1031.549,0.596,0.524,0,0,0.596,0,0
3,962,20,500,0.08165,0.1024,3,3,2.9,5,2,2,90,2.5,1.44,0.0201258,0.6325,0.40818,51.37601,0.1283,0.10843,13.27285,7.243,3140.96484,0.92,29.4,1.06446,0.26696,0.25424,0.23542,0.33659,0.28792,0.28389,924.487,0.509,0.47,0,0,0.509,0,0
3,990,20,500,0.08165,0.1024,3,3,2.9,5,2,2,90,2.5,1.44,0.0201258,0.4473,0.43521,33.62016,0.07875,0.07258,6.82335,3.24617,1693.71221,0.1,14.71,0.85442,0.26696,0.25424,0.23542,0.42247,0.34668,0.30968,1031.685,0.6,0.528,0,0,0.6,0,0
3,998,20,500,0.08165,0.1024,3,3,2.9,5,2,2,90,2.5,1.44,0.0201258,0.5345,0.39747,45.61678,0.11699,0.07765,8.98781,2.78549,1418.06102,0.24,11.33,0.96019,0.26696,0.25424,0.23542,0.39565,0.32753,0.29722,836.767,0.44,0.387,0,0,0.44,0,0
3,1045,20,500,0.08165,0.1024,3,3,2.9,5,2,2,90,2.5,1.44,0.0201258,1.0312,0.67999,62.38249,0.09352,0.07601,17.70292,2.22366,1180.35554,0.2,11.93,0.89673,0.26696,0.25424,0.23542,0.4036,0.33312,0.29947,911.023,0.498,0.419,0,0,0.498,0,0
3,1052,20,500,0.08165,0.1024,3,3,2.9,5,2,2,90,2.5,1.44,0.0201258,0.5182,0.41381,50.58513,0.12461,0.05943,6.64182,2.17624,1281.62753,0.16,11.14,0.83617,0.26696,0.25424,0.23542,0.39748,0.32869,0.29683,872.467,0.467,0.393,0,0,0.467,0,0
3,2476,20,500,0.08165,0.1024,3,3,2.9,5,2,2,90,2.5,1.44,0.0201258,1.546,0.36627,70.20761,0.19539,0.0551,16.95212,4.11719,2750.56367,1.7,39.07,0.68628,0.26696,0.25424,0.23542,0.37601,0.31404,0.29007,745.914,0.367,0.291,0,0,0.367,0,0
3,2510,20,500,0.08165,0.1024,3,3,2.9,5,2,2,90,2.5,1.44,0.0201258,1.429,0.33066,81.03706,0.24983,0.07696,21.19063,8.21312,4268.57423,1.94,41.028,0.61406,0.26696,0.25424,0.23542,0.38936,0.32329,0.2943,803.67,0.415,0.347,0,0,0.415,0,0
3,2990,20,500,0.08165,0.1024,3,3,2.9,5,2,2,90,2.5,1.44,0.0201258,0.8415,0.494,56.16258,0.11589,0.06181,11.00453,6.76926,3686.52318,0.68,35.564,0.92955,0.26696,0.25424,0.23542,0.41237,0.33868,0.30219,965.432,0.54,0.455,0,0,0.54,0,0
3,3282,20,500,0.08165,0.1024,3,3,2.9,5,2,2,90,2.5,1.44,0.0201258,1.1888,0.32222,68.54745,0.21686,0.05707,12.07112,4.86884,2558.18179,1.48,21.616,0.56134,0.26696,0.25424,0.23542,0.38272,0.31854,0.29205,758.876,0.381,0.314,0,0,0.381,0,0
3,3285,20,500,0.08165,0.1024,3,3,2.9,5,2,2,90,2.5,1.44,0.0201258,1.0634,0.55373,69.09332,0.12719,0.07868,17.22096,8.48816,4020.61522,0.78,34.845,0.926,0.26696,0.25424,0.23542,0.41532,0.3411,0.30558,1014.558,0.567,0.465,0,0,0.567,0,0
3,3319,20,500,0.08165,0.1024,3,3,2.9,5,2,2,90,2.5,1.44,0.0201258,1.2023,0.45751,84.55813,0.1884,0.06145,15.00242,7.27355,4059.83503,0.94,38.08,0.85148,0.26696,0.25424,0.23542,0.41938,0.34395,0.3073,1047.516,0.585,0.508,0,0,0.585,0,0
3,3749,20,500,0.08165,0.1024,3,3,2.9,5,2,2,90,2.5,1.44,0.0201258,0.6478,0.44077,67.62446,0.1564,0.09458,15.31657,3.8952,1876.39026,0.34,17.86,0.9704,0.26696,0.25424,0.23542,0.42346,0.34803,0.31341,1115.297,0.659,0.556,0,0,0.659,0.016,0.016
3,4199,20,500,0.08165,0.1024,3,3,2.9,5,2,2,90,2.5,1.44,0.0201258,1.1607,0.29655,67.41968,0.23175,0.05829,12.40885,6.28079,3898.87191,1.64,33.48,0.601,0.26696,0.25424,0.23542,0.37233,0.31136,0.28867,697.881,0.344,0.301,0,0,0.344,0,0
3,4455,20,500,0.08165,0.1024,3,3,2.9,5,2,2,90,2.5,1.44,0.0201258,0.458,0.38582,21.82997,0.05768,0.05352,4.65578,2.11664,1348.63836,0.12,12.45,0.98282,0.26696,0.25424,0.23542,0.41014,0.3374,0.30161,948.854,0.53,0.46,0,0,0.53,0,0
3,4458,20,500,0.08165,0.1024,3,3,2.9,5,2,2,90,2.5,1.44,0.0201258,0.6677,0.38747,44.70002,0.1176,0.07711,10.07204,4.41474,2330.54859,0.38,19.67,0.95961,0.26696,0.25424,0.23542,0.41513,0.34111,0.30606,986.983,0.56,0.479,0,0,0.56,0,0
3,4863,20,500,0.08165,0.1024,3,3,2.9,5,2,2,90,2.5,1.44,0.0201258,0.5093,0.34576,33.74547,0.09949,0.05994,7.41925,3.32128,1991.93991,0.16,22.06,0.90333,0.26696,0.25424,0.23542,0.40305,0.33242,0.29847,898.975,0.491,0.42,0,0,0.491,0,0
3,5117,20,500,0.08165,0.1024,3,3,2.9,5,2,2,90,2.5,1.44,0.0201258,0.9413,0.49741,54.25167,0.11118,0.04401,7.91705,7.96699,5235.1299,0.96,49.65,0.97542,0.26696,0.25424,0.23542,0.40641,0.33491,0.29974,957.341,0.538,0.471,0,0,0.538,0,0
3,5259,20,500,0.08165,0.1024,3,3,2.9,5,2,2,90,2.5,1.44,0.0201258,1.2169,0.34798,63.2058,0.18516,0.03675,8.6995,6.2423,4333.44688,1.26,47.14,0.63365,0.26696,0.25424,0.23542,0.38962,0.32332,0.29432,788.213,0.407,0.349,0,0,0.407,0,0
3,5470,20,500,0.08165,0.1024,3,3,2.9,5,2,2,90,2.5,1.44,0.0201258,0.8953,0.43745,80.26981,0.18705,0.04725,10.14236,8.39287,5262.83169,0.96,55.01,0.83768,0.26696,0.25424,0.23542,0.40937,0.33678,0.3007,945.296,0.533,0.484,0,0,0.533,0,0
3,5665,20,500,0.08165,0.1024,3,3,2.9,5,2,2,90,2.5,1.44,0.0201258,1.4795,0.40191,95.69703,0.24272,0.04227,15.28482,8.26049,5424.87591,0.82,55.1,0.85317,0.26696,0.25424,0.23542,0.40398,0.33308,0.29886,901.555,0.489,0.407,0,0,0.489,0,0
3,5676,20,500,0.08165,0.1024,3,3,2.9,5,2,2,90,2.5,1.44,0.0201258,1.0868,0.36297,64.30775,0.1806,0.03359,6.70954,3.42428,2456.76874,1.26,20.96,0.69555,0.26696,0.25424,0.23542,0.35243,0.29723,0.28153,622.879,0.289,0.246,0,0,0.289,0,0
3,5814,20,500,0.08165,0.1024,3,3,2.9,5,2,2,90,2.5,1.44,0.0201258,1.1555,0.43933,77.31974,0.1794,0.05299,17.36752,5.19233,3469.22218,0.44,46.93,0.91583,0.26696,0.25424,0.23542,0.40408,0.33301,0.29853,926.309,0.516,0.46,0,0,0.516,0,0
4,139,20,500,0.08165,0.1024,3,3,2.9,6,2,2,108,3,1.44,0.0201258,0.3915,0.39736,32.69242,0.08387,0.09111,9.84802,2.68383,1295.37568,0.14,11,0.86181,0.2703,0.25576,0.24104,0.42221,0.35547,0.30622,1148.376,0.562,0.507,0,0,0.562,0,0
4,334,20,500,0.08165,0.1024,3,3,2.9,6,2,2,108,3,1.44,0.0201258,1.3218,0.28209,71.28891,0.25761,0.08705,20.24969,7.00411,3657.26208,2.02,30.77,0.54079,0.2703,0.25576,0.24104,0.38382,0.32743,0.29274,823.26,0.351,0.312,0,0,0.351,0,0
4,410,20,500,0.08165,0.1024,3,3,2.9,6,2,2,108,3,1.44,0.0201258,0.4265,0.42675,27.78368,0.06637,0.0618,5.40371,1.26995,734.36209,0.12,6.255,0.94591,0.2703,0.25576,0.24104,0.40826,0.34532,0.30073,1034.263,0.477,0.418,0,0,0.477,0,0
4,496,20,500,0.08165,0.1024,3,3,2.9,6,2,2,108,3,1.44,0.0201258,0.5113,0.54052,34.53304,0.06513,0.09349,8.53915,1.34355,635.35772,0.04,5.5425,0.90167,0.2703,0.25576,0.24104,0.38568,0.32897,0.29449,1078.059,0.509,0.43,0,0,0.509,0,0
4,949,20,500,0.08165,0.1024,3,3,2.9,6,2,2,108,3,1.44,0.0201258,0.6317,0.49082,53.90067,0.11195,0.07601,10.13285,3.55958,1740.81558,0.52,13.78,0.82746,0.2703,0.25576,0.24104,0.42103,0.35479,0.30802,1196.491,0.59,0.502,0,0,0.59,0,0
4,960,20,500,0.08165,0.1024,3,3,2.9,6,2,2,108,3,1.44,0.0201258,0.6213,0.40079,35.57329,0.09048,0.08888,10.69833,2.43195,1118.51994,0.42,7.97,0.88675,0.2703,0.25576,0.24104,0.43014,0.36242,0.31444,1264.598,0.637,0.543,0,0,0.637,0,0
4,962,20,500,0.08165,0.1024,3,3,2.9,6,2,2,108,3,1.44,0.0201258,0.6325,0.40818,51.37601,0.1283,0.10843,13.27285,7.243,3140.96484,0.92,29.4,1.07584,0.2703,0.25576,0.24104,0.34294,0.29851,0.28719,1095.48,0.518,0.484,0,0,0.518,0,0
4,990,20,500,0.08165,0.1024,3,3,2.9,6,2,2,108,3,1.44,0.0201258,0.4473,0.43521,33.62016,0.07875,0.07258,6.82335,3.24617,1693.71221,0.1,14.71,0.85016,0.2703,0.25576,0.24104,0.43152,0.36373,0.31689,1253.257,0.637,0.576,0,0,0.637,0,0
4,998,20,500,0.08165,0.1024,3,3,2.9,6,2,2,108,3,1.44,0.0201258,0.5345,0.39747,45.61678,0.11699,0.07765,8.98781,2.78549,1418.06102,0.24,11.33,0.96604,0.2703,0.25576,0.24104,0.4087,0.34573,0.30209,1078.975,0.496,0.416,0,0,0.496,0,0
4,1045,20,500,0.08165,0.1024,3,3,2.9,6,2,2,108,3,1.44,0.0201258,1.0312,0.67999,62.38249,0.09352,0.07601,17.70292,2.22366,1180.35554,0.2,11.93,0.89016,0.2703,0.25576,0.24104,0.40784,0.34516,0.30163,1068.905,0.502,0.422,0,0,0.502,0,0
4,1052,20,500,0.08165,0.1024,3,3,2.9,6,2,2,108,3,1.44,0.0201258,0.5182,0.41381,50.58513,0.12461,0.05943,6.64182,2.17624,1281.62753,0.16,11.14,0.86613,0.2703,0.25576,0.24104,0.40313,0.34168,0.29944,1020.337,0.468,0.394,0,0,0.468,0,0
4,2476,20,500,0.08165,0.1024,3,3,2.9,6,2,2,108,3,1.44,0.0201258,1.546,0.36627,70.20761,0.19539,0.0551,16.95212,4.11719,2750.56367,1.7,39.07,0.69134,0.2703,0.25576,0.24104,0.38333,0.32719,0.29296,900.633,0.385,0.306,0,0,0.385,0,0
4,2510,20,500,0.08165,0.1024,3,3,2.9,6,2,2,108,3,1.44,0.0201258,1.429,0.33066,81.03706,0.24983,0.07696,21.19063,8.21312,4268.57423,1.94,41.028,0.6343,0.2703,0.25576,0.24104,0.40007,0.33937,0.29803,957.89,0.434,0.381,0,0,0.434,0,0
4,2990,20,500,0.08165,0.1024,3,3,2.9,6,2,2,108,3,1.44,0.0201258,0.8415,0.494,56.16258,0.11589,0.06181,11.00453,6.76926,3686.52318,0.68,35.564,0.94224,0.2703,0.25576,0.24104,0.41895,0.35307,0.30653,1166.376,0.568,0.481,0,0,0.568,0,0
4,3282,20,500,0.08165,0.1024,3,3,2.9,6,2,2,108,3,1.44,0.0201258,1.1888,0.32222,68.54745,0.21686,0.05707,12.07112,4.86884,2558.18179,1.48,21.616,0.57236,0.2703,0.25576,0.24104,0.38977,0.33201,0.29492,896.278,0.389,0.325,0,0,0.389,0,0
4,3285,20,500,0.08165,0.1024,3,3,2.9,6,2,2,108,3,1.44,0.0201258,1.0634,0.55373,69.09332,0.12719,0.07868,17.22096,8.48816,4020.61522,0.78,34.845,0.93503,0.2703,0.25576,0.24104,0.42308,0.35657,0.30926,1232.484,0.602,0.478,0,0,0.602,0,0
4,3319,20,500,0.08165,0.1024,3,3,2.9,6,2,2,108,3,1.44,0.0201258,1.2023,0.45751,84.55813,0.1884,0.06145,15.00242,7.27355,4059.83503,0.94,38.08,0.86649,0.2703,0.25576,0.24104,0.42852,0.36122,0.31304,1255.98,0.609,0.539,0,0,0.609,0,0
4,3749,20,500,0.08165,0.1024,3,3,2.9,6,2,2,108,3,1.44,0.0201258,0.6478,0.44077,67.62446,0.1564,0.09458,15.31657,3.8952,1876.39026,0.34,17.86,0.96573,0.2703,0.25576,0.24104,0.4327,0.36504,0.31755,1316.784,0.669,0.563,0,0,0.669,0.148,0.148
4,4199,20,500,0.08165,0.1024,3,3,2.9,6,2,2,108,3,1.44,0.0201258,1.1607,0.29655,67.41968,0.23175,0.05829,12.40885,6.28079,3898.87191,1.64,33.48,0.59147,0.2703,0.25576,0.24104,0.37721,0.32253,0.29057,795.857,0.333,0.293,0,0,0.333,0,0
4,4455,20,500,0.08165,0.1024,3,3,2.9,6,2,2,108,3,1.44,0.0201258,0.458,0.38582,21.82997,0.05768,0.05352,4.65578,2.11664,1348.63836,0.12,12.45,0.96088,0.2703,0.25576,0.24104,0.4176,0.35207,0.30481,1123.387,0.543,0.475,0,0,0.543,0,0
4,4458,20,500,0.08165,0.1024,3,3,2.9,6,2,2,108,3,1.44,0.0201258,0.6677,0.38747,44.70002,0.1176,0.07711,10.07204,4.41474,2330.54859,0.38,19.67,0.96345,0.2703,0.25576,0.24104,0.42182,0.35574,0.30878,1166.423,0.571,0.495,0,0,0.571,0,0
4,4863,20,500,0.08165,0.1024,3,3,2.9,6,2,2,108,3,1.44,0.0201258,0.5093,0.34576,33.74547,0.09949,0.05994,7.41925,3.32128,1991.93991,0.16,22.06,0.89641,0.2703,0.25576,0.24104,0.40997,0.34654,0.30116,1071.51,0.504,0.433,0,0,0.504,0,0
4,5117,20,500,0.08165,0.1024,3,3,2.9,6,2,2,108,3,1.44,0.0201258,0.9413,0.49741,54.25167,0.11118,0.04401,7.91705,7.96699,5235.1299,0.96,49.65,0.93984,0.2703,0.25576,0.24104,0.41317,0.3491,0.30252,1142.897,0.552,0.474,0,0,0.552,0,0
4,5259,20,500,0.08165,0.1024,3,3,2.9,6,2,2,108,3,1.44,0.0201258,1.2169,0.34798,63.2058,0.18516,0.03675,8.6995,6.2423,4333.44688,1.26,47.14,0.63702,0.2703,0.25576,0.24104,0.3983,0.33811,0.29755,942.574,0.422,0.361,0,0,0.422,0,0
4,5470,20,500,0.08165,0.1024,3,3,2.9,6,2,2,108,3,1.44,0.0201258,0.8953,0.43745,80.26981,0.18705,0.04725,10.14236,8.39287,5262.83169,0.96,55.01,0.84475,0.2703,0.25576,0.24104,0.41881,0.35304,0.30661,1128.232,0.542,0.487,0,0,0.542,0,0
4,5665,20,500,0.08165,0.1024,3,3,2.9,6,2,2,108,3,1.44,0.0201258,1.4795,0.40191,95.69703,0.24272,0.04227,15.28482,8.26049,5424.87591,0.82,55.1,0.87486,0.2703,0.25576,0.24104,0.41042,0.34689,0.30146,1088.077,0.513,0.425,0,0,0.513,0,0
4,5676,20,500,0.08165,0.1024,3,3,2.9,6,2,2,108,3,1.44,0.0201258,1.0868,0.36297,64.30775,0.1806,0.03359,6.70954,3.42428,2456.76874,1.26,20.96,0.7002,0.2703,0.25576,0.24104,0.3606,0.31016,0.28506,725.614,0.288,0.25,0,0,0.288,0,0
4,5814,20,500,0.08165,0.1024,3,3,2.9,6,2,2,108,3,1.44,0.0201258,1.1555,0.43933,77.31974,0.1794,0.05299,17.36752,5.19233,3469.22218,0.44,46.93,0.91943,0.2703,0.25576,0.24104,0.40937,0.34603,0.3005,1086.779,0.523,0.468,0,0,0.523,0,0
5,139,20,500,0.08165,0.1024,3,3,2.9,3,3,2,81,1,1.44,0.0201258,0.3915,0.39736,32.69242,0.08387,0.09111,9.84802,2.68383,1295.37568,0.14,11,0.84881,0.26148,0.26148,0.22851,0.38735,0.30789,0.29543,812.284,0.479,0.411,0,0,0.479,0,0
5,334,20,500,0.08165,0.1024,3,3,2.9,3,3,2,81,1,1.44,0.0201258,1.3218,0.28209,71.28891,0.25761,0.08705,20.24969,7.00411,3657.26208,2.02,30.77,0.56189,0.26148,0.26148,0.22851,0.36664,0.29825,0.28337,627.685,0.333,0.281,0,0,0.333,0,0
5,410,20,500,0.08165,0.1024,3,3,2.9,3,3,2,81,1,1.44,0.0201258,0.4265,0.42675,27.78368,0.06637,0.0618,5.40371,1.26995,734.36209,0.12,6.255,0.8475,0.26148,0.26148,0.22851,0.38809,0.30659,0.29382,786.077,0.458,0.386,0,0,0.458,0,0
5,496,20,500,0.08165,0.1024,3,3,2.9,3,3,2,81,1,1.44,0.0201258,0.5113,0.54052,34.53304,0.06513,0.09349,8.53915,1.34355,635.35772,0.04,5.5425,0.88977,0.26148,0.26148,0.22851,0.34233,0.28967,0.27193,788.614,0.454,0.368,0,0,0.454,0,0
5,949,20,500,0.08165,0.1024,3,3,2.9,3,3,2,81,1,1.44,0.0201258,0.6317,0.49082,53.90067,0.11195,0.07601,10.13285,3.55958,1740.81558,0.52,13.78,0.84791,0.26148,0.26148,0.22851,0.40529,0.31134,0.30168,890.675,0.549,0.455,0,0,0.549,0,0
5,960,20,500,0.08165,0.1024,3,3,2.9,3,3,2,81,1,1.44,0.0201258,0.6213,0.40079,35.57329,0.09048,0.08888,10.69833,2.43195,1118.51994,0.42,7.97,0.88253,0.26148,0.26148,0.22851,0.41074,0.31787,0.30601,927.486,0.579,0.484,0,0,0.579,0,0
5,962,20,500,0.08165,0.1024,3,3,2.9,3,3,2,81,1,1.44,0.0201258,0.6325,0.40818,51.37601,0.1283,0.10843,13.27285,7.243,3140.96484,0.92,29.4,0.99624,0.26148,0.26148,0.22851,0.32957,0.29199,0.26802,828.567,0.493,0.446,0,0,0.493,0,0
5,990,20,500,0.08165,0.1024,3,3,2.9,3,3,2,81,1,1.44,0.0201258,0.4473,0.43521,33.62016,0.07875,0.07258,6.82335,3.24617,1693.71221,0.1,14.71,0.8751,0.26148,0.26148,0.22851,0.40837,0.31712,0.30472,936.322,0.569,0.472,0,0,0.569,0,0
5,998,20,500,0.08165,0.1024,3,3,2.9,3,3,2,81,1,1.44,0.0201258,0.5345,0.39747,45.61678,0.11699,0.07765,8.98781,2.78549,1418.06102,0.24,11.33,0.88892,0.26148,0.26148,0.22851,0.38682,0.30657,0.29397,779.43,0.454,0.383,0,0,0.454,0,0
5,1045,20,500,0.08165,0.1024,3,3,2.9,3,3,2,81,1,1.44,0.0201258,1.0312,0.67999,62.38249,0.09352,0.07601,17.70292,2.22366,1180.35554,0.2,11.93,0.94206,0.26148,0.26148,0.22851,0.395,0.30887,0.29708,817.913,0.481,0.394,0,0,0.481,0,0
5,1052,20,500,0.08165,0.1024,3,3,2.9,3,3,2,81,1,1.44,0.0201258,0.5182,0.41381,50.58513,0.12461,0.05943,6.64182,2.17624,1281.62753,0.16,11.14,0.82298,0.26148,0.26148,0.22851,0.38938,0.3059,0.29445,804.081,0.469,0.378,0,0,0.469,0,0
5,2476,20,500,0.08165,0.1024,3,3,2.9,3,3,2,81,1,1.44,0.0201258,1.546,0.36627,70.20761,0.19539,0.0551,16.95212,4.11719,2750.56367,1.7,39.07,0.67418,0.26148,0.26148,0.22851,0.36653,0.29842,0.2835,657.85,0.346,0.27,0,0,0.346,0,0
5,2510,20,500,0.08165,0.1024,3,3,2.9,3,3,2,81,1,1.44,0.0201258,1.429,0.33066,81.03706,0.24983,0.07696,21.19063,8.21312,4268.57423,1.94,41.028,0.58126,0.26148,0.26148,0.22851,0.38075,0.3029,0.29015,755.114,0.429,0.349,0,0,0.429,0,0
5,2990,20,500,0.08165,0.1024,3,3,2.9,3,3,2,81,1,1.44,0.0201258,0.8415,0.494,56.16258,0.11589,0.06181,11.00453,6.76926,3686.52318,0.68,35.564,0.88171,0.26148,0.26148,0.22851,0.40389,0.31082,0.30106,889.534,0.537,0.448,0,0,0.537,0,0
5,3282,20,500,0.08165,0.1024,3,3,2.9,3,3,2,81,1,1.44,0.0201258,1.1888,0.32222,68.54745,0.21686,0.05707,12.07112,4.86884,2558.18179,1.48,21.616,0.57183,0.26148,0.26148,0.22851,0.37029,0.29966,0.28532,667.178,0.36,0.292,0,0,0.36,0,0
5,3285,20,500,0.08165,0.1024,3,3,2.9,3,3,2,81,1,1.44,0.0201258,1.0634,0.55373,69.09332,0.12719,0.07868,17.22096,8.48816,4020.61522,0.78,34.845,0.9009,0.26148,0.26148,0.22851,0.40466,0.31209,0.30157,874.819,0.531,0.453,0,0,0.531,0,0
5,3319,20,500,0.08165,0.1024,3,3,2.9,3,3,2,81,1,1.44,0.0201258,1.2023,0.45751,84.55813,0.1884,0.06145,15.00242,7.27355,4059.83503,0.94,38.08,0.87663,0.26148,0.26148,0.22851,0.40441,0.31233,0.30167,897.595,0.544,0.457,0,0,0.544,0,0
5,3749,20,500,0.08165,0.1024,3,3,2.9,3,3,2,81,1,1.44,0.0201258,0.6478,0.44077,67.62446,0.1564,0.09458,15.31657,3.8952,1876.39026,0.34,17.86,0.96315,0.26148,0.26148,0.22851,0.3805,0.30532,0.29101,1007.206,0.645,0.523,0,0,0.645,0,0
5,4199,20,500,0.08165,0.1024,3,3,2.9,3,3,2,81,1,1.44,0.0201258,1.1607,0.29655,67.41968,0.23175,0.05829,12.40885,6.28079,3898.87191,1.64,33.48,0.5979,0.26148,0.26148,0.22851,0.36361,0.29722,0.2819,625.276,0.33,0.278,0,0,0.33,0,0
5,4455,20,500,0.08165,0.1024,3,3,2.9,3,3,2,81,1,1.44,0.0201258,0.458,0.38582,21.82997,0.05768,0.05352,4.65578,2.11664,1348.63836,0.12,12.45,0.97289,0.26148,0.26148,0.22851,0.39833,0.31062,0.29945,869.493,0.526,0.428,0,0,0.526,0,0
5,4458,20,500,0.08165,0.1024,3,3,2.9,3,3,2,81,1,1.44,0.0201258,0.6677,0.38747,44.70002,0.1176,0.07711,10.07204,4.41474,2330.54859,0.38,19.67,0.90947,0.26148,0.26148,0.22851,0.40346,0.31289,0.30216,889.157,0.542,0.438,0,0,0.542,0,0
5,4863,20,500,0.08165,0.1024,3,3,2.9,3,3,2,81,1,1.44,0.0201258,0.5093,0.34576,33.74547,0.09949,0.05994,7.41925,3.32128,1991.93991,0.16,22.06,0.88972,0.26148,0.26148,0.22851,0.39497,0.30761,0.29702,830.894,0.493,0.401,0,0,0.493,0,0
5,5117,20,500,0.08165,0.1024,3,3,2.9,3,3,2,81,1,1.44,0.0201258,0.9413,0.49741,54.25167,0.11118,0.04401,7.91705,7.96699,5235.1299,0.96,49.65,1.00628,0.26148,0.26148,0.22851,0.39571,0.30806,0.29739,863.382,0.523,0.438,0,0,0.523,0,0
5,5259,20,500,0.08165,0.1024,3,3,2.9,3,3,2,81,1,1.44,0.0201258,1.2169,0.34798,63.2058,0.18516,0.03675,8.6995,6.2423,4333.44688,1.26,47.14,0.64587,0.26148,0.26148,0.22851,0.37176,0.30004,0.28595,687.785,0.377,0.313,0,0,0.377,0,0
5,5470,20,500,0.08165,0.1024,3,3,2.9,3,3,2,81,1,1.44,0.0201258,0.8953,0.43745,80.26981,0.18705,0.04725,10.14236,8.39287,5262.83169,0.96,55.01,0.86556,0.26148,0.26148,0.22851,0.39853,0.30871,0.29869,846.297,0.515,0.455,0,0,0.515,0,0
5,5665,20,500,0.08165,0.1024,3,3,2.9,3,3,2,81,1,1.44,0.0201258,1.4795,0.40191,95.69703,0.24272,0.04227,15.28482,8.26049,5424.87591,0.82,55.1,0.88157,0.26148,0.26148,0.22851,0.39494,0.30768,0.29707,841.313,0.501,0.403,0,0,0.501,0,0
