PGA (g),PoE(IO),PoE(LS),PoE(CP)
0.16616616616616617,0.07139133120144303,0.028461462139740035,0.006771386336451811
0.16816816816816815,0.07578746694839257,0.02959406347351656,0.007049353829742273
0.17017017017017017,0.08033118481684248,0.030749757508310837,0.007333875143352302
0.17217217217217218,0.08502109169658806,0.03192840014425207,0.007624966131438029
0.17417417417417416,0.08985555401911921,0.033129838768190326,0.007922640678043848
0.17617617617617617,0.09483270696905349,0.03435391264592838,0.008226910743159078
0.1781781781781782,0.09995046419059261,0.03560045330608387,0.008537786408501096
0.18018018018018017,0.1052065279158837,0.03686928491540156,0.008855275922976942
0.18218218218218218,0.11059839944486954,0.038160224645370826,0.009179385747779571
0.1841841841841842,0.11612338990919141,0.03947308303003904,0.009510120601079024
0.18618618618618618,0.12177863125590188,0.0408076643149428,0.009847483502273052
0.1881881881881882,0.12756108739009636,0.04216376679710533,0.010191475815764989
0.19019019019019018,0.13346756541906135,0.04354118315607599,0.010542097294239878
0.1921921921921922,0.13949472694409099,0.04493970077601063,0.010899346121413633
0.1941941941941942,0.14563909934973546,0.04635910205881146,0.011263218954231793
0.1961961961961962,0.1518970870438618,0.04779916472836631,0.011633710964498535
0.1981981981981982,0.15826498260550853,0.0492596621259431,0.012010815879917904
0.20020020020020018,0.16473897780107255,0.05074036349680884,0.012394526024531866
0.2022022022022022,0.17131517443286914,0.05224103426816196,0.012784832358542563
0.2042042042042042,0.17798959498750527,0.05376143631847107,0.013181724517507168
0.2062062062062062,0.18475819305482766,0.05530132823833183,0.013585190850896134
0.2082082082082082,0.19161686349140045,0.056860465582957306,0.013995218460007576
0.21021021021021022,0.1985614523055393,0.058438601116429414,0.01441179323523127
0.2122122122122122,0.2055877662438747,0.060035485047844395,0.01483489989265788
0.21421421421421422,0.21269158206221367,0.061650865259491726,0.015264522010030599
0.21621621621621623,0.21986865546612888,0.06328448752721283,0.015700642062036307
0.2182182182182182,0.22711472970921276,0.06493609573308784,0.016143241454936324
0.22022022022022023,0.23442554383929548,0.06660543207060486,0.016592300560536365
0.2222222222222222,0.24179684058513223,0.06829223724246829,0.017047798749496888
0.22422422422422422,0.24922437387813645,0.06999625065120438,0.01750971442398605
0.22622622622622623,0.25670391600563885,0.07171721058272593,0.017978025049677968
0.22822822822822822,0.26423126439393463,0.07345485438301676,0.01845270718709965
0.23023023023023023,0.2718022480210028,0.07520891862810057,0.01893373652233121
0.23223223223223222,0.2794127334602796,0.07697913928745549,0.01942108789706356
0.23423423423423423,0.2870586305582289,0.07876525188103922,0.019914735338019664
0.23623623623623624,0.29473589774968256,0.08056699163008585,0.02041465208574468
0.23823823823823823,0.30244054701603823,0.08238409360183774,0.020920810622771183
0.24024024024024024,0.3101686484923996,0.0842162928483724,0.021433182701166828
0.24224224224224225,0.3179163347306197,0.0860633245396848,0.02195173936947078
0.24424424424424424,0.32567980462599533,0.08792492409118174,0.022476450999026655
0.24624624624624625,0.33345532701603514,0.08980082728574701,0.023007287309719564
0.24824824824824826,0.34123924396031,0.09169077039052931,0.023544217395125116
0.2502502502502503,0.3490279737108939,0.09359449026860611,0.024087209747078432
0.25225225225225223,0.356818013383318,0.09551172448567474,0.02463623227967162
0.25425425425425424,0.3646059413383006,0.09744221141191589,0.02519125235268819
0.25625625625625625,0.37238841928478084,0.09938569031917732,0.025752236794482443
0.25825825825825827,0.3801621941149941,0.10134190147361771,0.026319151924313645
0.2602602602602603,0.38792409948246026,0.10331058622395412,0.026891963574142454
0.26226226226226224,0.3956710571338454,0.10529148708544617,0.02747063710989961
0.26426426426426425,0.40340007800569894,0.10728434781975499,0.028055137452234865
0.26626626626626626,0.41110826309704457,0.1092889135108076,0.028645429096756093
0.2682682682682683,0.41879280412876213,0.1113049306367937,0.02924147613376606
0.2702702702702703,0.4264509840006028,0.11333214713842432,0.029843242267507855
0.27227227227227224,0.4340801770565499,0.11537031248357271,0.030450690834925798
0.27427427427427425,0.4416778491690914,0.11741917772841942,0.031063784823952428
0.27627627627627627,0.44924155765277846,0.119478495575218,0.03168248689132946
0.2782782782782783,0.4567689510172467,0.12154802042679663,0.03230675937997195
0.2802802802802803,0.4642577685696467,0.12362750843790726,0.03293656433588461
0.2822822822822823,0.4717058398761831,0.12571671756353092,0.03357186352463874
0.28428428428428426,0.47911108409220843,0.12781540760424576,0.03421261844741852
0.2862862862862863,0.4864715091700417,0.12992334024876123,0.03485879035664532
0.2882882882882883,0.49378521095339756,0.13204027911371735,0.03551034027118854
0.2902902902902903,0.5010503721670303,0.1341659897808506,0.03616722899117153
0.2922922922922923,0.5082652613098864,0.13630023983161765,0.036829417112380726
0.29429429429429427,0.515428231459768,0.13844279887937166,0.03749686504028619
0.2962962962962963,0.5225377189972036,0.140593438599182,0.03816953300368227
0.2982982982982983,0.5295922422559068,0.14275193275538128,0.03884738106795549
0.3003003003003003,0.5365904001069156,0.14491805722692958,0.039530369147988687
0.3023023023023023,0.5435308704831777,0.14709159003067407,0.04021845702070824
0.30430430430430433,0.5504124088510607,0.1492723113425859,0.0409116043372827
0.3063063063063063,0.5572338466349603,0.15146000351705302,0.041609770634980454
0.3083083083083083,0.5639940896008786,0.15365445110430181,0.04231291534869361
0.3103103103103103,0.5706921162045597,0.15585544086602265,0.04302099782213536
